trade_id,qty,price,side,type,fee_paid,pnl,pside,long_psize,long_pprice,shrt_psize,shrt_pprice,liq_price,liq_diff,equity,pnl_plus_fees_cumsum,loss_cumsum,profit_cumsum,fee_paid_cumsum,available_margin,balance,timestamp,progress,drawdown,balance_starting_balance_ratio,equity_starting_balance_ratio,equity_balance_ratio,gain,n_days,average_daily_gain,hours_since_long_pos_change,hours_since_shrt_pos_change,hours_since_pos_change_max
5397981,2.7,1.8886,buy,shrt_close,-0.0009178596000000002,0.04239000000000013,shrt,5.7,2.317294736842105,0.0,1.9043,0.0,1.0,27.383169531600014,9.832999531599995,0.0,10.271799999999992,-0.43880046840000003,24.081024531600015,29.832999531600013,1613355660717.0,0.129248238969318,0.08946480783288835,1.4916499765800006,1.3691584765800007,0.9178818744858336,1.3691584765800007,14.097906041666667,1.022536939890468,0.9509230555555556,0.0,0.9509230555555556
5398533,-2.7,1.8971,sel,initial_shrt_entry,-0.0009219906000000001,0.0,shrt,5.7,2.317294736842105,-2.7,1.8971,0.0,1.0,27.437267541000015,9.832077540999995,0.0,10.271799999999992,-0.439722459,22.854580041000013,29.832077541000015,1613355673391.0,0.12926145765513733,0.08728310851003625,1.4916038770500006,1.3718633770500008,0.9197236599861787,1.3718633770500008,14.09805273148148,1.022679861918656,0.9544436111111111,0.0,0.9544436111111111
5398817,2.7,1.8814,buy,shrt_close,-0.0009143604000000002,0.04239000000000013,shrt,5.7,2.317294736842105,0.0,1.8971,0.0,1.0,27.385533180600017,9.873553180599995,0.0,10.314189999999991,-0.4406368194,24.083388180600018,29.873553180600016,1613355679150.0,0.1292682585732038,0.09085161802737945,1.4936776590300007,1.369276659030001,0.9167149623963805,1.369276659030001,14.098119386574075,1.0225428553907865,0.9560433333333334,0.0,0.9560433333333334
5398843,-2.7,1.8924,sel,initial_shrt_entry,-0.0009197064000000001,0.0,shrt,5.7,2.317294736842105,-2.7,1.8924,0.0,1.0,27.451033474200017,9.872633474199995,0.0,10.314189999999991,-0.4415565258,22.871518474200016,29.872633474200015,1613355679453.0,0.1292688811924634,0.08821525798931942,1.4936316737100008,1.3725516737100008,0.918935837977209,1.3725516737100008,14.098122893518518,1.0227161344184066,0.9561275,0.0,0.9561275
5399039,2.7,1.8768,buy,shrt_close,-0.0009121248000000002,0.04212000000000016,shrt,5.7,2.317294736842105,0.0,1.8924,0.0,1.0,27.402451349400017,9.913841349399995,0.0,10.356309999999992,-0.4424686506,24.100306349400018,29.913841349400016,1613355684657.0,0.12927357478380505,0.09164836999354753,1.4956920674700007,1.3701225674700008,0.9160458875653438,1.3701225674700008,14.098183125,1.0225875469557189,0.9575730555555556,0.0,0.9575730555555556
5400111,-2.7,1.8715,sel,initial_shrt_entry,-0.0009095490000000001,0.0,shrt,5.7,2.317294736842105,-2.7,1.8715,0.0,1.0,27.37400180040002,9.912931800399996,0.0,10.356309999999992,-0.4433781996,22.80859430040002,29.912931800400017,1613355700345.0,0.1292992458548165,0.09274968338618635,1.4956465900200009,1.368700090020001,0.915122662768681,1.368700090020001,14.098364699074073,1.0225119125220081,0.9619308333333333,0.0,0.9619308333333333
5400352,2.7,1.8516,buy,shrt_close,-0.0008998776000000001,0.05373000000000008,shrt,5.7,2.317294736842105,0.0,1.8715,0.0,1.0,27.309591922800017,9.965761922799995,0.0,10.410039999999992,-0.4442780772,24.007446922800018,29.965761922800016,1613355705660.0,0.12930501705641514,0.09726143135014907,1.498288096140001,1.3654795961400008,0.9113598377093491,1.3654795961400008,14.098426215277778,1.0223409741907572,0.9634072222222222,0.0,0.9634072222222222
5416769,-2.7,1.853,sel,initial_shrt_entry,-0.0009005580000000001,0.0,shrt,5.7,2.317294736842105,-2.7,1.853,0.0,1.0,27.321381364800015,9.964861364799996,0.0,10.410039999999992,-0.4451786352,22.768461364800014,29.964861364800015,1613356060152.0,0.1296981532250672,0.09675499070503714,1.4982430682400008,1.3660690682400007,0.9117806697712502,1.3660690682400007,14.102529131944445,1.0223656910314916,1.0618772222222221,0.0,1.0618772222222221
5475919,-4.6,2.076,sel,shrt_reentry,-0.001718928,0.0,shrt,5.7,2.317294736842105,-7.3,1.9935205479452056,18.6574865535161,7.986795700359377,27.98550243680002,9.963142436799995,0.0,10.410039999999992,-0.4468975632,21.04518243680002,29.963142436800016,1613359677302.0,0.131114612040671,0.07066658904788736,1.4981571218400007,1.399275121840001,0.9339975770508268,1.399275121840001,14.144394293981481,1.0240360849626153,2.066641111111111,0.0,2.066641111111111
5487572,7.3,1.9771,buy,shrt_close,-0.0025979094000000004,0.11987000000000038,shrt,5.7,2.317294736842105,0.0,1.9935205479452056,0.0,1.0,28.138454527400018,10.080414527399995,0.0,10.529909999999992,-0.4494954726,24.83630952740002,30.080414527400016,1613360615615.0,0.13139366520344756,0.06901445131284666,1.5040207263700007,1.4069227263700008,0.9354410492504656,1.4069227263700008,14.155254398148148,1.0244118013708272,2.327283611111111,0.0,2.327283611111111
5489143,-2.6,1.9565,sel,initial_shrt_entry,-0.000915642,0.0,shrt,5.7,2.317294736842105,-2.6,1.9565,0.0,1.0,28.023278885400018,10.079498885399994,0.0,10.529909999999992,-0.4504111146,23.449408885400018,30.079498885400017,1613360689335.0,0.13143128577486451,0.07337542506745275,1.5039749442700008,1.4011639442700008,0.931640483512242,1.4011639442700008,14.156107638888889,1.02411354359105,2.347761388888889,0.0,2.347761388888889
5503775,2.6,1.9403,buy,shrt_close,-0.0009080604000000001,0.042119999999999984,shrt,5.7,2.317294736842105,0.0,1.9565,0.0,1.0,27.97070082500002,10.120710824999994,0.0,10.572029999999993,-0.451319175,24.66855582500002,30.120710825000018,1613362257431.0,0.13178167673665514,0.07686650447021814,1.5060355412500008,1.398535041250001,0.928620210442859,1.398535041250001,14.174256898148148,1.0239466240757091,2.783343611111111,0.0,2.783343611111111
5504457,-2.6,1.9416,sel,initial_shrt_entry,-0.0009086688000000001,0.0,shrt,5.7,2.317294736842105,-2.6,1.9416,0.0,1.0,27.978652156200017,10.119802156199995,0.0,10.572029999999993,-0.45222784380000003,23.41446715620002,30.119802156200016,1613362277090.0,0.1317980085187725,0.07652798955597741,1.5059901078100009,1.3989326078100008,0.9289122156614413,1.3989326078100008,14.17448443287037,1.0239667679477575,2.7888044444444446,0.0,2.7888044444444446
5506585,2.6,1.9256,buy,shrt_close,-0.0009011808000000001,0.04160000000000004,shrt,5.7,2.317294736842105,0.0,1.9416,0.0,1.0,27.927270975400017,10.160500975399994,0.0,10.613629999999993,-0.45312902460000004,24.625125975400017,30.160500975400016,1613362425635.0,0.1318489675104818,0.07996592298499769,1.5080250487700009,1.3963635487700008,0.9259551423956286,1.3963635487700008,14.176203703703704,1.02383106501228,2.8300669444444444,0.0,2.8300669444444444
5507620,-2.7,1.9155,sel,initial_shrt_entry,-0.0009309330000000001,0.0,shrt,5.7,2.317294736842105,-2.7,1.9155,0.0,1.0,27.869640042400018,10.159570042399995,0.0,10.613629999999993,-0.45405995760000006,23.274532542400017,30.159570042400016,1613362490865.0,0.13187375254639302,0.08216575443802535,1.5079785021200007,1.393482002120001,0.9240728565831448,1.393482002120001,14.176958680555556,1.0236806084426924,2.8481863888888888,0.0,2.8481863888888888
5566863,-4.6,2.1721,sel,shrt_reentry,-0.0017984988,0.0,shrt,5.7,2.317294736842105,-7.3,2.0771931506849315,19.13748602121574,7.810185996324343,28.63718154360002,10.157771543599996,0.0,10.613629999999993,-0.45585845640000006,21.54415904360002,30.157771543600017,1613369896252.0,0.1332924384231947,0.053098451664487484,1.5078885771800008,1.4318590771800008,0.9495788341720928,1.4318590771800008,14.26266917824074,1.0254881641705158,4.905238333333333,0.0,4.905238333333333
5729067,-5.7,2.3364,sel,long_close,-0.0023971464000000003,0.1089,long,0.0,2.317294736842105,-7.3,2.0771931506849315,6.185868950298213,1.6474936658669859,28.371334397200016,10.264274397199996,0.0,10.722529999999994,-0.45825560280000005,24.580456897200015,30.264274397200015,1613398339203.0,0.13717672051493104,0.06672016104349378,1.5132137198600009,1.4185667198600007,0.9374529858156742,1.4185667198600007,14.59187,1.024251158395514,0.0,7.900819722222222,7.900819722222222
5730778,2.2,2.3385,buy,initial_long_entry,-0.0009260460000000001,0.0,long,2.2,2.3385,-7.3,2.0771931506849315,7.811161208299401,2.340672828799675,28.357338351200013,10.263348351199996,0.0,10.722529999999994,-0.45918164880000006,23.280285851200013,30.263348351200015,1613398481114.0,0.13721769365159203,0.06721399506520838,1.5131674175600007,1.4178669175600007,0.9370191963598626,1.4178669175600007,14.593512488425926,1.0242137646538658,0.0,7.940239444444445,7.940239444444445
5801217,-2.2,2.3578,sel,long_close,-0.0009336888000000002,0.0424600000000007,long,0.0,2.3385,-7.3,2.0771931506849315,6.191397459407938,1.6258100256193808,28.255714662400017,10.304874662399996,0.0,10.764989999999994,-0.46011533760000006,24.464837162400016,30.304874662400017,1613412999744.0,0.1389044889603379,0.07252196677675349,1.5152437331200008,1.4127857331200009,0.9323818355024434,1.4127857331200009,14.7615521875,1.023685853875277,0.0,11.973192222222222,11.973192222222222
5802546,2.2,2.3624,buy,initial_long_entry,-0.0009355104000000001,0.0,long,2.2,2.3624,-7.3,2.0771931506849315,7.808836368431262,2.305887290305771,28.223459152000018,10.303939151999996,0.0,10.764989999999994,-0.46105084800000007,23.13326165200002,30.303939152000016,1613413152036.0,0.13893631438326162,0.07371456449740561,1.5151969576000008,1.411172957600001,0.9313462190652964,1.411172957600001,14.76331482638889,1.02360379541018,0.0,12.015495555555555,12.015495555555555
5808421,-2.2,2.3819,sel,long_close,-0.0009432324000000001,0.042899999999999675,long,0.0,2.3624,-7.3,2.0771931506849315,6.19698329469757,1.601588284927611,28.120805919600013,10.345895919599997,0.0,10.807889999999993,-0.46199408040000006,24.329928419600012,30.345895919600014,1613414494306.0,0.139077002389038,0.0791261106229224,1.5172947959800007,1.4060402959800007,0.9266757519403853,1.4060402959800007,14.778850358796296,1.0233263561362433,0.0,12.388348333333333,12.388348333333333
5809366,2.2,2.3683,buy,initial_long_entry,-0.0009378468000000002,0.0,long,2.2,2.3683,-7.3,2.0771931506849315,7.814273428892768,2.2998071993973093,28.22089807280001,10.344958072799997,0.0,10.807889999999993,-0.46293192720000004,23.12745557280001,30.344958072800015,1613414693835.0,0.13909963220443522,0.07526549986186387,1.5172479036400008,1.4110449036400006,0.9300028691783258,1.4110449036400006,14.781159722222222,1.0235686818073362,0.0,12.443773055555555,12.443773055555555
5822983,-2.2,2.3878,sel,long_close,-0.0009455688000000001,0.042899999999999675,long,0.0,2.3683,-7.3,2.0771931506849315,6.202568493695364,1.5974992644982469,28.118752504000014,10.386912503999996,0.0,10.850789999999993,-0.46387749600000006,24.327875004000013,30.386912504000016,1613418810353.0,0.1394257170682066,0.08066360695330799,1.5193456252000008,1.4059376252000007,0.9253573392919919,1.4059376252000007,14.828804606481482,1.0232418306350863,0.0,13.587250277777779,13.587250277777779
5823480,2.2,2.3792,buy,initial_long_entry,-0.0009421632000000002,0.0,long,2.2,2.3792,-7.3,2.0771931506849315,7.817576176226492,2.2859384541324412,28.181830340800015,10.385970340799997,0.0,10.850789999999993,-0.46481965920000007,23.082392840800015,30.385970340800014,1613418899201.0,0.1394376186748229,0.0782113856107129,1.5192985170400006,1.4090915170400007,0.9274619182708658,1.4090915170400007,14.829832939814814,1.0233948213209367,0.0,13.611930277777779,13.611930277777779
5824906,-2.2,2.3988,sel,long_close,-0.0009499248000000002,0.04312000000000014,long,0.0,2.3792,-7.3,2.0771931506849315,6.20818246902149,1.5879288294724625,28.079680416000016,10.428140415999996,0.0,10.893909999999993,-0.46576958400000007,24.288802916000016,30.428140416000016,1613419267435.0,0.13947176694652286,0.08363556725744745,1.5214070208000008,1.4039840208000007,0.9228194701387302,1.4039840208000007,14.834094907407408,1.0231375359007915,0.0,13.7142175,13.7142175
5826042,2.1,2.4005,buy,initial_long_entry,-0.0009073890000000001,0.0,long,2.1,2.4005,-7.3,2.0771931506849315,7.714346896545169,2.2139094682102938,28.068133027000016,10.427233026999996,0.0,10.893909999999993,-0.46667697300000005,23.016993027000016,30.427233027000014,1613419418151.0,0.13949897061878871,0.08404905298584242,1.5213616513500008,1.4034066513500008,0.9224674817487801,1.4034066513500008,14.835839305555556,1.0231064183191223,0.0,13.756083055555555,13.756083055555555
5872723,3.6,2.12,buy,long_reentry,-0.0013737600000000001,0.0,long,5.7,2.223342105263158,-7.3,2.0771931506849315,19.616400039928493,8.260881899692423,29.527199267000015,10.425859266999996,0.0,10.893909999999993,-0.46805073300000005,22.568059267000017,30.425859267000014,1613426354217.0,0.14061683560562224,0.030434989511665393,1.5212929633500007,1.4763599633500006,0.9704639401597874,1.4763599633500006,14.916117847222223,1.0264620919360385,0.0,15.682768055555556,15.682768055555556
5894116,-5.7,2.2417,sel,long_close,-0.0022999842,0.10463999999999887,long,0.0,2.223342105263158,-7.3,2.0771931506849315,6.221807413437187,1.7753623933612217,29.326569282800012,10.528199282799996,0.0,10.998549999999991,-0.47035071720000005,25.53569178280001,30.528199282800013,1613428981450.0,0.14112913152180503,0.04097410741817509,1.5264099641400006,1.4663284641400005,0.9606386872390139,1.4663284641400005,14.946525636574075,1.025939457025303,0.0,16.412555,16.412555
5907138,2.2,2.2819,buy,initial_long_entry,-0.0009036324,0.0,long,2.2,2.2819,-7.3,2.0771931506849315,7.886489364048868,2.4562579384910457,29.033445650400015,10.527295650399996,0.0,10.998549999999991,-0.47125434960000007,23.987523150400015,30.527295650400013,1613430634981.0,0.14144096798328928,0.051452728621599775,1.5263647825200006,1.4516722825200008,0.9510651052386809,1.4516722825200008,14.965663726851853,1.0252174691496263,0.0,16.871869166666666,16.871869166666666
5973395,-2.2,2.3007,sel,long_close,-0.0009110772,0.041360000000000334,long,0.0,2.2819,-7.3,2.0771931506849315,6.227192267382011,1.7065334959066458,28.935414573200013,10.567744573199995,0.0,11.039909999999992,-0.47216542680000007,25.144537073200013,30.567744573200013,1613443038839.0,0.14302761737881697,0.05641287757846276,1.5283872286600007,1.4467707286600007,0.9465995930419043,1.4467707286600007,15.109226898148147,1.0247454782338326,0.0,20.317385277777777,20.317385277777777
5974949,2.2,2.3061,buy,initial_long_entry,-0.0009132156,0.0,long,2.2,2.3061,-7.3,2.0771931506849315,7.883831948342062,2.4188343227849356,28.896321357600012,10.566831357599995,0.0,11.039909999999992,-0.4730786424000001,23.837088857600012,30.566831357600012,1613443357124.0,0.14306483085302574,0.057810472804720514,1.5283415678800005,1.4448160678800006,0.9453489313152293,1.4448160678800006,15.112910752314814,1.0246477057880807,0.0,20.405797777777778,20.405797777777778
5976100,-2.2,2.3251,sel,long_close,-0.0009207396,0.04180000000000028,long,0.0,2.3061,-7.3,2.0771931506849315,6.23263441515292,1.6804723959886976,28.79726061800001,10.607710617999995,0.0,11.081709999999992,-0.4739993820000001,25.00638311800001,30.607710618000013,1613443696232.0,0.1430923937287106,0.06286882714352224,1.5303855309000007,1.4398630309000005,0.9408498720274981,1.4398630309000005,15.116835613425925,1.02440849081913,0.0,20.499994444444443,20.499994444444443
5976525,2.2,2.3182,buy,initial_long_entry,-0.0009180072000000002,0.0,long,2.2,2.3182,-7.3,2.0771931506849315,7.886418966608495,2.4022514955170386,28.848462610800013,10.606792610799996,0.0,11.081709999999992,-0.4749173892000001,23.782575110800014,30.606792610800014,1613443766042.0,0.1431025711589157,0.0609505616892643,1.5303396305400008,1.4424231305400006,0.9425509878686357,1.4424231305400006,15.117643599537036,1.0245275531287015,0.0,20.51938611111111,20.51938611111111
6052610,-2.2,2.3373,sel,long_close,-0.0009255708000000001,0.04201999999999977,long,0.0,2.3182,-7.3,2.0771931506849315,6.2381052098368714,1.6688222853755759,28.748377040000015,10.647887039999995,0.0,11.123729999999991,-0.4758429600000001,24.957499540000015,30.647887040000015,1613468973518.0,0.1449245706345745,0.06607364295233267,1.5323943520000007,1.4374188520000009,0.9380215021831404,1.4374188520000009,15.40939679398148,1.0238266835636747,0.0,27.521462777777778,27.521462777777778
6054640,2.2,2.3448,buy,initial_long_entry,-0.0009285408000000001,0.0,long,2.2,2.3448,-7.3,2.0771931506849315,7.882859899011055,2.3621342228998787,28.694448499200014,10.646958499199995,0.0,11.123729999999991,-0.4767715008000001,23.613930999200015,30.646958499200014,1613469250476.0,0.14497318283061297,0.06804486937793681,1.5323479249600007,1.4347224249600008,0.9362902520962735,1.4347224249600008,15.412602326388889,1.0236969498475164,0.0,27.598395555555555,27.598395555555555
6058831,-2.2,2.3641,sel,long_close,-0.0009361836000000001,0.04245999999999972,long,0.0,2.3448,-7.3,2.0771931506849315,6.243633039516329,1.6409073003622068,28.593332315600012,10.688482315599995,0.0,11.166189999999991,-0.47770768440000005,24.80245481560001,30.688482315600012,1613469999073.0,0.14507354426588256,0.07327407581861048,1.5344241157800007,1.4296666157800006,0.9317284583038842,1.4296666157800006,15.421266643518518,1.02344917258365,0.0,27.806339166666667,27.806339166666667
6059544,2.2,2.3544,buy,initial_long_entry,-0.0009323424000000001,0.0,long,2.2,2.3544,-7.3,2.0771931506849315,7.886635635679661,2.3500278802479233,28.664959973200013,10.687549973199994,0.0,11.166189999999991,-0.47864002680000006,23.579162473200014,30.687549973200014,1613470105565.0,0.14509061840173254,0.0705596659437515,1.5343774986600007,1.4332479986600006,0.9340908608941944,1.4332479986600006,15.422499189814815,1.0236133189731347,0.0,27.835920277777777,27.835920277777777
6063842,-2.2,2.3738,sel,long_close,-0.0009400248000000002,0.04268000000000019,long,0.0,2.3544,-7.3,2.0771931506849315,6.249189785724013,1.632457047779609,28.563329948400014,10.729289948399995,0.0,11.208869999999992,-0.47958005160000006,24.772452448400013,30.729289948400012,1613471224744.0,0.14519354215472433,0.07583009417714356,1.5364644974200006,1.4281664974200008,0.9295148048120528,1.4281664974200008,15.435452650462963,1.0233577658624229,0.0,28.146803333333335,28.146803333333335
6066503,2.1,2.394,buy,initial_long_entry,-0.0009049320000000001,0.0,long,2.1,2.394,-7.3,2.0771931506849315,7.774236172361316,2.2479262083728755,28.41777501640001,10.728385016399995,0.0,11.208869999999992,-0.4804849836000001,23.37004751640001,30.72838501640001,1613471462885.0,0.14525726484125556,0.08130861753485409,1.5364192508200005,1.4208887508200005,0.9248053550888923,1.4208887508200005,15.438208912037037,1.0230149497221939,0.0,28.21295361111111,28.21295361111111
6066830,-2.1,2.4138,sel,long_close,-0.0009124164000000002,0.04158000000000008,long,0.0,2.394,-7.3,2.0771931506849315,6.254604237588171,1.5910784363843453,28.311092600000013,10.769052599999995,0.0,11.250449999999992,-0.4813974000000001,24.520215100000012,30.769052600000013,1613471473234.0,0.14526509547578983,0.08681968000062275,1.5384526300000005,1.4155546300000006,0.9201158374307566,1.4155546300000006,15.43832869212963,1.0227655691654847,0.0,28.215828333333334,28.215828333333334
6067212,2.1,2.4039,buy,initial_long_entry,-0.0009086742000000002,0.0,long,2.1,2.4039,-7.3,2.0771931506849315,7.777844898752,2.2357802133178017,28.38422392580001,10.768143925799995,0.0,11.250449999999992,-0.4823060742000001,23.331298925800013,30.76814392580001,1613471492707.0,0.1452742431895271,0.08398749975450699,1.5384071962900006,1.4192111962900005,0.9225198632147255,1.4192111962900005,15.438554074074075,1.022936152763157,0.0,28.2212375,28.2212375
6211859,3.6,2.1786,buy,long_reentry,-0.0014117328,0.0,long,5.7,2.261605263157895,-7.3,2.0771931506849315,19.689566265196664,8.039789846745633,29.554132193000008,10.766732192999996,0.0,11.250449999999992,-0.4837178070000001,22.54046719300001,30.76673219300001,1613503855764.0,0.14873808965276716,0.04102979549801195,1.5383366096500004,1.4777066096500004,0.9605872995418119,1.4777066096500004,15.813126493055556,1.0250015486386657,0.0,37.21097555555556,37.21097555555556
6301542,7.3,2.06,buy,shrt_close,-0.0027068400000000003,0.12550999999999948,shrt,5.7,2.261605263157895,0.0,2.0771931506849315,0.0,1.0,29.739815353000008,10.889535352999996,0.0,11.375959999999992,-0.4864246470000001,26.51702785300001,30.88953535300001,1613535623487.0,0.15088571900119993,0.038659285081405995,1.5444767676500004,1.4869907676500005,0.9627796278946508,1.4869907676500005,16.18080847222222,1.0248231529171503,8.8243675,0.0,8.8243675
6302293,-2.5,2.0691,sel,initial_shrt_entry,-0.0009310950000000002,0.0,shrt,5.7,2.261605263157895,-2.5,2.0691,0.0,1.0,29.791644258000012,10.888604257999996,0.0,11.375959999999992,-0.4873557420000001,25.27566925800001,30.88860425800001,1613535692943.0,0.15090370311904472,0.03682106266106579,1.5444302129000005,1.4895822129000007,0.9644865792304005,1.4895822129000007,16.18161236111111,1.024932186784286,8.843660833333333,0.0,8.843660833333333
6304320,2.5,2.052,buy,shrt_close,-0.0009234,0.04275000000000029,shrt,5.7,2.261605263157895,0.0,2.0691,0.0,1.0,29.73511085800001,10.930430857999996,0.0,11.418709999999992,-0.4882791420000001,26.51232335800001,30.930430858000012,1613536179755.0,0.1509522434743994,0.040198942109489745,1.5465215429000005,1.4867555429000006,0.9613545635530376,1.4867555429000006,16.18724675925926,1.0248031426699442,8.978886388888888,0.0,8.978886388888888
6305423,-2.5,2.0438,sel,initial_shrt_entry,-0.0009197100000000001,0.0,shrt,5.7,2.261605263157895,-2.5,2.0438,0.0,1.0,29.688661148000012,10.929511147999996,0.0,11.418709999999992,-0.48919885200000013,25.188498648000014,30.92951114800001,1613536207913.0,0.15097865689914344,0.04179541791441102,1.5464755574000004,1.4844330574000006,0.9598813575144322,1.4844330574000006,16.187572662037038,1.0247036701681835,8.986708055555555,0.0,8.986708055555555
6307622,2.5,2.0269,buy,shrt_close,-0.000912105,0.04225000000000034,shrt,5.7,2.261605263157895,0.0,2.0438,0.0,1.0,29.63188904300001,10.970849042999996,0.0,11.460959999999993,-0.4901109570000001,26.409101543000013,30.970849043000012,1613536632708.0,0.15103131612036935,0.04518645429783373,1.5485424521500006,1.4815944521500006,0.9567670877171954,1.4815944521500006,16.192489270833335,1.0245749574309488,9.104706666666667,0.0,9.104706666666667
6308637,-2.5,2.0231,sel,initial_shrt_entry,-0.0009103949999999999,0.0,shrt,5.7,2.261605263157895,-2.5,2.0231,0.0,1.0,29.61077864800001,10.969938647999996,0.0,11.460959999999993,-0.49102135200000013,25.123553648000012,30.969938648000014,1613536689397.0,0.15105562221838859,0.04590085306965759,1.5484969324000006,1.4805389324000005,0.9561135714394522,1.4805389324000005,16.193145393518517,1.0245288580930656,9.120453611111111,0.0,9.120453611111111
6309666,2.5,2.0064,buy,shrt_close,-0.0009028800000000001,0.04174999999999929,shrt,5.7,2.261605263157895,0.0,2.0231,0.0,1.0,29.554975768000013,11.010785767999995,0.0,11.502709999999992,-0.49192423200000013,26.332188268000014,31.010785768000012,1613536771503.0,0.15108026357293222,0.049257695605226824,1.5505392884000007,1.4777487884000007,0.9530547206739196,1.4777487884000007,16.194095694444446,1.0244080689088253,9.143260833333333,0.0,9.143260833333333
6310307,-2.5,2.0119,sel,initial_shrt_entry,-0.000905355,0.0,shrt,5.7,2.261605263157895,-2.5,2.0119,0.0,1.0,29.58720041300001,11.009880412999994,0.0,11.502709999999992,-0.4928295870000001,25.106975413000008,31.009880413000012,1613536819807.0,0.15109561353237097,0.048084306056037224,1.5504940206500006,1.4793600206500004,0.9541217192374729,1.4793600206500004,16.194654768518518,1.0244761505574957,9.156678611111111,0.0,9.156678611111111
6311956,2.5,1.9953,buy,shrt_close,-0.0008978850000000001,0.041499999999999315,shrt,5.7,2.261605263157895,0.0,2.0119,0.0,1.0,29.53197252800001,11.050482527999993,0.0,11.54420999999999,-0.4937274720000001,26.309185028000012,31.05048252800001,1613537022799.0,0.15113510196156676,0.051419186394009456,1.5525241264000005,1.4765986264000006,0.9510954459844329,1.4765986264000006,16.197004212962963,1.0243543888536568,9.213065277777778,0.0,9.213065277777778
6313312,-2.5,2.0,sel,initial_shrt_entry,-0.0009000000000000001,0.0,shrt,5.7,2.261605263157895,-2.5,2.0,0.0,1.0,29.55907252800001,11.049582527999993,0.0,11.54420999999999,-0.4946274720000001,25.086285028000006,31.04958252800001,1613537104377.0,0.15116757395064467,0.05042478916035359,1.5524791264000004,1.4779536264000004,0.9519958119032396,1.4779536264000004,16.19794840277778,1.0244109589580717,9.235725833333333,0.0,9.235725833333333
6356495,-4.3,2.1885,sel,shrt_reentry,-0.0016938989999999998,0.0,shrt,5.7,2.261605263157895,-6.8,2.1191985294117646,27.716841386382992,11.663609168174256,30.159718629000007,11.047888628999994,0.0,11.54420999999999,-0.4963213710000001,23.33429362900001,31.04788862900001,1613548343221.0,0.15220167270016657,0.029448882163840367,1.5523944314500004,1.5079859314500004,0.9713935459311582,1.5079859314500004,16.32802761574074,1.0254767827566005,12.357626944444444,0.0,12.357626944444444
6399117,-5.7,2.2803,sel,long_close,-0.0023395878,0.10655999999999906,long,0.0,2.261605263157895,-6.8,2.1191985294117646,6.660428464682495,1.920728146238596,30.05593904120001,11.152109041199992,0.0,11.650769999999989,-0.4986609588000001,26.45330154120001,31.15210904120001,1613561035274.0,0.15322233724181775,0.036470994917090944,1.5576054520600005,1.5027969520600004,0.9648123342612127,1.5027969520600004,16.474926377314816,1.0250322924801663,0.0,3.5255702777777778,3.5255702777777778
6435375,2.2,2.2777,buy,initial_long_entry,-0.0009019692,0.0,long,2.2,2.2777,-6.8,2.1191985294117646,8.71311067296949,2.825566681142207,30.07385707200001,11.151207071999993,0.0,11.650769999999989,-0.49956292800000013,25.21848457200001,31.15120707200001,1613571856725.0,0.15409060374623304,0.03582347277307027,1.5575603536000004,1.5036928536000005,0.9654154653619068,1.5036928536000005,16.600174652777778,1.0248778917480117,0.0,6.5315288888888885,6.5315288888888885
6472696,-2.2,2.2965,sel,long_close,-0.0009094140000000002,0.041360000000000334,long,0.0,2.2777,-6.8,2.1191985294117646,6.666209750029237,1.9025165454910253,29.984647658000007,11.191657657999993,0.0,11.69212999999999,-0.5004723420000001,26.382010158000007,31.191657658000008,1613582590608.0,0.15498432579960836,0.04025426657558092,1.5595828829000005,1.4992323829000003,0.9613034352571375,1.4992323829000003,16.724409409722224,1.0245088278330814,0.0,9.513163055555555,9.513163055555555
6473706,2.2,2.3004,buy,initial_long_entry,-0.0009109584,0.0,long,2.2,2.3004,-6.8,2.1191985294117646,8.710875956080793,2.7868434361086782,29.95903669960001,11.190746699599993,0.0,11.69212999999999,-0.5013833004000001,25.09117919960001,31.19074669960001,1613582661029.0,0.1550085121631546,0.04111313766027879,1.5595373349800004,1.4979518349800005,0.9605104035545325,1.4979518349800005,16.725224467592593,1.0244552776381906,0.0,9.532724444444444,9.532724444444444
6475660,-2.2,2.3194,sel,long_close,-0.0009184824000000001,0.04180000000000028,long,0.0,2.3004,-6.8,2.1191985294117646,6.672052715647293,1.8765047275909865,29.869578217200008,11.231628217199994,0.0,11.73392999999999,-0.5023017828000002,26.266940717200008,31.231628217200008,1613583113036.0,0.15505530439520346,0.045599907373840357,1.5615814108600004,1.4934789108600004,0.9563887610813103,1.4934789108600004,16.730456030092594,1.0242644388007074,0.0,9.658281944444445,9.658281944444445
6476687,2.2,2.3175,buy,initial_long_entry,-0.0009177300000000002,0.0,long,2.2,2.3175,-6.8,2.1191985294117646,8.711379563214441,2.759117788562372,29.882720487200007,11.230710487199994,0.0,11.73392999999999,-0.5032195128000001,25.005457987200007,31.230710487200007,1613583221981.0,0.1550798978559579,0.045109346740280845,1.5615355243600004,1.4941360243600004,0.9568376774344446,1.4941360243600004,16.731716967592593,1.0242895173024935,0.0,9.688544444444444,9.688544444444444
